KEY1,Χρόνος Παράδοσης,Regional Unity,Full Address,,Account : Site : Site PostCode
Κωδ.Πρ.: 110215,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΒΕΡΑΝΖΕΡΟΥ-4,,10677
Κωδ.Πρ.: 112219,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΜΙΧΑΛΑΚΟΠΟΥΛΟΥ-94,,11528
Κωδ.Πρ.: 228521,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΛΕΩΦΟΡΟΣ ΣΤΡΑΤΟΥ-10,,54639
Κωδ.Πρ.: 120387,24,ΠΕΙΡΑΙΩΣ,ΑΓΧΙΑΛΟΥ-203,,18546
Κωδ.Πρ.: 228519,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΑΡΑΟΛΗ ΔΗΜΗΤΡΙΟΥ-43,,54630
Κωδ.Πρ.: 228520,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΓΡΑΒΙΑΣ-29,,54655
Κωδ.Πρ.: 120384,24,ΠΕΙΡΑΙΩΣ,ΤΑΞΙΑΡΧΩΝ 134 & ΓΡΗΓΟΡΙΟΥ ΛΑΜΠΡΑΚΗ 30,,18648
Κωδ.Πρ.: 114362,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΚΕΡΑΜΕΙΚΟΥ-107-109,,10435
Κωδ.Πρ.: 115644,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΦΡΑΝΤΖΗ ΑΜΒΡΟΣΙΟΥ-36,,11745
Κωδ.Πρ.: 228515,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΠΑΠΑΝΑΣΤΑΣΙΟΥ ΑΛ.-110,,54640
Κωδ.Πρ.: 118609,24,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,Λ. ΠΑΛΑΤΙΑΝΗΣ-53,,13121
Κωδ.Πρ.: 229757,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΑΓ. ΑΘΑΝΑΣΙΟΥ-15,,56224
Κωδ.Πρ.: 118610,24,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΓΩΝΙΣΤΩΝ ΣΤΡ/ΔΟΥ ΧΑΪΔΑΡΙΟΥ-71,,12462
Κωδ.Πρ.: 115642,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΜΑΡΙΝΟΥ ΑΝΤΥΠΑ-29,,16345
Κωδ.Πρ.: 120383,24,ΠΕΙΡΑΙΩΣ,ΠΑΠΑΝΑΣΤΑΣΙΟΥ 1 & ΜΑΡΙΑΣ ΚΙΟΥΡΙ,,18756
Κωδ.Πρ.: 110213,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΣΟΛΩΝΟΣ-17,,10671
Κωδ.Πρ.: 118607,24,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΗΡΩΩΝ ΠΟΛΥΤΕΧΝΕΙΟΥ-16,,19018
Κωδ.Πρ.: 115673,24,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,AΙΝΟΥ 77 & ΚΑΡΑΟΛΗ-45,,17341
Κωδ.Πρ.: 118606,24,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΕΛ. ΒΕΝΙΖΕΛΟΥ-7,,13561
Κωδ.Πρ.: 116602,24,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΗΡ. ΠΟΛΥΤΕΧΝΕΙΟΥ-17,,15344
Κωδ.Πρ.: 112218,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΡΙΑΔΝΗΣ-8,,11364
Κωδ.Πρ.: 113388,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΚΑΡΑΒΙΑ ΕΥΓΕΝΙΟΥ-37,,11254
Κωδ.Πρ.: 228511,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΒΑΣ.ΟΛΓΑΣ-152,,54645
Κωδ.Πρ.: 228512,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΕΓΝΑΤΙΑΣ-108,,54622
Κωδ.Πρ.: 113386,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΣΤΕΦ. ΒΥΖΑΝΤΙΟΥ-40,,11144
Κωδ.Πρ.: 116598,24,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΛΕΩΦ. ΠΟΡΤΟ ΡΑΦΤΗ-23,,19003
Κωδ.Πρ.: 120381,24,ΠΕΙΡΑΙΩΣ,ΤΖΑΒΕΛΑ-12-14,,18534
Κωδ.Πρ.: 113385,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΧΑΡΝΩΝ-328,,11254
Κωδ.Πρ.: 112215,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΓΚΥΖΗ-44,,11475
Κωδ.Πρ.: 111287,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΕΥΤΥΧΙΔΟΥ 7 & ΝΙΚΟΣΘΕΝΟΥΣ 3,,11635
Κωδ.Πρ.: 115632,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,Μ. ΑΛΕΞΑΝΔΡΟΥ-2,,17235
Κωδ.Πρ.: 117525,24,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΓ. ΔΙΟΝΥΣΙΟΥ-126,,13671
Κωδ.Πρ.: 114357,24,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΡΑΠΑΚΗ-11,,17676
Κωδ.Πρ.: 116701,24,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΛΕΩΦΟΡΟΣ ΜΑΡΑΘΩΝΟΣ-57,,15351
Κωδ.Πρ.: 100612,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΓΙΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ-4,,10431
Κωδ.Πρ.: 115631,24,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΓ.ΣΟΦΙΑΣ 80 & ΣΗΛΥΒΡΙΑΣ,,17123
Κωδ.Πρ.: 116593,24,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΒΑΣ.ΓΕΩΡΓΙΟΥ-3,,15233
Κωδ.Πρ.: 117522,24,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΓ. ΝΕΚΤΑΡΙΟΥ-68,,14122
Κωδ.Πρ.: 119470,24,ΠΕΙΡΑΙΩΣ,ΜΕΓ. ΑΛΕΞΑΝΔΡΟΥ-39,,18120
Κωδ.Πρ.: 116592,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΛΟΥΙΖΗΣ ΡΙΑΝΚΟΥΡ-53,,11523
Κωδ.Πρ.: 229745,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΝΙΚΟΛΑΟΥ ΠΛΑΣΤΗΡΑ-67,,55132
Κωδ.Πρ.: 119469,24,ΠΕΙΡΑΙΩΣ,ΓΡ. ΛΑΜΠΡΑΚΗ-179,,18120
Κωδ.Πρ.: 118596,24,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΛΕΩΦ. ΦΥΛΗΣ-195,,13341
Κωδ.Πρ.: 229742,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,Ι. ΠΑΣΑΛΙΔΗ-139,,55133
Κωδ.Πρ.: 228504,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΑΜΜΟΥΛΙΑΝΗΣ-27,,55337
Κωδ.Πρ.: 100569,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΤΡΑΠΕΖΟΥΝΤΟΣ 12 & ΠΕΤΡΟΥ ΣΥΝΔΙΚΑ,,54643
Κωδ.Πρ.: 116589,24,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΛΕΩΦ. ΜΕΣΟΓΕΙΩΝ-222,,15561
Κωδ.Πρ.: 228503,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΔΑΡΔΑΝΕΛΙΩΝ 4 & ΜΗΔΕΙΑΣ 33,,54454
Κωδ.Πρ.: 115627,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,Α. ΠΑΠΑΝΔΡΕΟΥ 2 & ΚΑΤΩΝΟΣ 10,,16345
Κωδ.Πρ.: 118593,24,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΕΛ. ΒΕΝΙΖΕΛΟΥ-87,,12132
Κωδ.Πρ.: 114354,24,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΧΑΡΟΚΟΠΟΥ-50,,17671
Κωδ.Πρ.: 113383,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,3ΗΣ ΣΕΠΤΕΜΒΡΙΟΥ 122 & ΧΑΜΙΛΤΟΝ,,10434
Κωδ.Πρ.: 114353,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΚΥΔΑΝΤΙΔΩΝ-21,,11851
Κωδ.Πρ.: 118594,24,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,25ΗΣ ΜΑΡΤΙΟΥ 181 & ΣΥΡΡΑΚΟΥ 78-82,,13123
Κωδ.Πρ.: 115625,24,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΚΩΝΣΤΑΝΤΙΝΟΥ ΠΑΛΑΙΟΛΟΓΟΥ-27,,17122
Κωδ.Πρ.: 115626,24,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΛΕΩΦ. ΛΟΧΑΓΟΥ ΧΡΟΝΟΠΟΥΛΟΥ-52,,17455
Κωδ.Πρ.: 120380,24,ΠΕΙΡΑΙΩΣ,ΦΙΛΙΚΗΣ ΕΤΑΙΡΕΙΑΣ-55,,18539
Κωδ.Πρ.: 228501,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΜΟΝΑΣΤΗΡΙΟΥ-81,,54627
Κωδ.Πρ.: 115624,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΡΕΩΣ-1,,16341
Κωδ.Πρ.: 110211,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΠΛΑΤΕΙΑ ΒΙΚΤΩΡΙΑΣ-7,,10434
Κωδ.Πρ.: 120378,24,ΠΕΙΡΑΙΩΣ,ΑΚΤΗ ΠΟΣΕΙΔΩΝΟΣ-26,,18531
Κωδ.Πρ.: 113379,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΚΡΕΟΝΤΟΣ-93,,10443
Κωδ.Πρ.: 115621,24,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΡΤΑΚΗΣ-90,,17123
Κωδ.Πρ.: 111281,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΜΠΑΚΝΑΝΑ-42,,11744
Κωδ.Πρ.: 113378,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΚΟΝΙΤΣΗΣ 2 & ΣΕΠΟΛΙΩΝ 5,,10445
Κωδ.Πρ.: 114350,24,ΠΕΙΡΑΙΩΣ,Ι. ΕΥΑΓΓΕΛΙΝΕΛΗ & Γ. ΣΚΥΛΟΓΙΑΝΝΗ 1 & ΦΛΕΜΙΝΓΚ,,18233
Κωδ.Πρ.: 228495,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΠΑΠΑΦΗ-146,,54453
Κωδ.Πρ.: 117515,24,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΧΡ. ΣΜΥΡΝΗΣ & ΔΙΑΚΟΥ ΑΘ. 11,,15121
Κωδ.Πρ.: 110209,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΒΟΔΑ ΜΙΧΑΗΛ-33,,10440
Κωδ.Πρ.: 229729,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΧΑΤΖΙΚΟΥ ΘΩΜΑ-48,,56122
Κωδ.Πρ.: 110208,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΣΟΦΟΚΛΕΟΥΣ-7-9,,10559
Κωδ.Πρ.: 120376,24,ΠΕΙΡΑΙΩΣ,ΑΝΤΙΠ/ΧΟΥ Π. ΒΛΑΧΑΚΟΥ-55,,18545
Κωδ.Πρ.: 120377,24,ΠΕΙΡΑΙΩΣ,ΚΑΡΑΪΣΚΟΥ 157 & 2ΗΣ ΜΕΡΑΡΧΙΑΣ 17,,18535
Κωδ.Πρ.: 113376,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΥΛΩΝΟΣ-41,,10443
Κωδ.Πρ.: 119461,24,ΠΕΙΡΑΙΩΣ,ΖΑΝΝΗ 35-37 & ΦΡΕΑΤΤΥΔΟΣ-40,,18537
Κωδ.Πρ.: 119458,24,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΔΗΜΟΚΡΑΤΙΑΣ-2,,12244
Κωδ.Πρ.: 111273,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΧΡΥΣΟΣΤΟΜΟΥ ΣΜΥΡΝΗΣ-173-175,,16231
Κωδ.Πρ.: 119457,24,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΛΕΞΑΝΔΡΟΥ ΜΕΓ.-37,,12244
Κωδ.Πρ.: 117508,24,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΕΥΤΕΡΠΗΣ-3,,15124
Κωδ.Πρ.: 110206,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΒΟΔΑ ΜΙΧΑΗΛ 1 - ΛΙΟΣΙΩΝ 34,,10439
Κωδ.Πρ.: 111271,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΕΥΑΓΓΕΛΙΚΗΣ ΣΧΟΛΗΣ-48-56,,16232
Κωδ.Πρ.: 118577,24,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΠΕΛΟΠΙΔΑ 39 & ΧΑΛΚΟΚΟΝΔΥΛΗ,,12136
Κωδ.Πρ.: 118575,24,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΕΘΝ. ΑΝΤΙΣΤΑΣΗΣ-73,,13231
Κωδ.Πρ.: 118576,24,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΡΙΣΤΕΙΔΟΥ 17 & ΜΠΙΖΑΝΙΟΥ,,13562
Κωδ.Πρ.: 118574,24,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΚΝΩΣΣΟΥ & ΙΑΣΩΝΟΣ-41,,12134
Κωδ.Πρ.: 114345,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΗΟΥΣ-46,,11853
Κωδ.Πρ.: 114344,24,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΧΡ. ΣΜΥΡΝΗΣ-30,,18344
Κωδ.Πρ.: 116573,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΛ. ΠΑΝΑΓΟΥΛΗ-3,,15773
Κωδ.Πρ.: 116572,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,Γ. ΠΑΠΑΝΔΡΕΟΥ-39,,15773
Κωδ.Πρ.: 113369,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΒΟΡΕΙΟΥ ΗΠΕΙΡΟΥ-105,,10444
Κωδ.Πρ.: 229927,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΜΑΚΕΔΟΝΙΑΣ-32,,56225
Κωδ.Πρ.: 229715,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΛΑΓΚΑΔΑ-241Γ,,56430
Κωδ.Πρ.: 111268,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΗΡΑΚΛΕΟΥΣ-6,,11743
Κωδ.Πρ.: 100900,24,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΘΗΒΩΝ-444,,13121
Κωδ.Πρ.: 118567,24,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΘΗΒΩΝ 68 & ΑΡΙΣΤΟΒΟΥΛΟΥ 15,,12131
Κωδ.Πρ.: 117502,24,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΠΑΡΝΩΝΟΣ-4,,15125
Κωδ.Πρ.: 118568,24,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΓ. ΠΑΡΑΣΚΕΥΗΣ 52 & ΛΥΣΙΑ 1,,12132
Κωδ.Πρ.: 119454,24,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΔΗΜΟΚΡΑΤΙΑΣ 39 & ΛΑΚΩΝΙΑΣ,,12244
Κωδ.Πρ.: 229710,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΑΓ. ΓΕΩΡΓΙΟΥ-6,,56727
Κωδ.Πρ.: 110204,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΦΡΥΝΙΧΟΥ-18,,10558
Κωδ.Πρ.: 229708,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΟΜΝΗΝΩΝ-103Β,,57013
Κωδ.Πρ.: 116566,24,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΚΛΕΙΣΘΕΝΟΥΣ-209,,15344
Κωδ.Πρ.: 117500,24,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΕΛ. ΒΕΝΙΖΕΛΟΥ-9,,15127
Κωδ.Πρ.: 110193,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΤΣΑΚΑΛΩΦ-1,,10673
Κωδ.Πρ.: 117498,24,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΓ. ΚΩΝΣΤΑΝΤΙΝΟΥ-35,,15124
Κωδ.Πρ.: 111265,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΚΑΡΑΟΛΗ ΔΗΜΗΤΡΙΟΥ-22,,16232
Κωδ.Πρ.: 114339,24,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΣΟΦΟΚΛΕΟΥΣ-212,,17673
Κωδ.Πρ.: 111263,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΚΡΗΣΙΛΑ-25,,11635
Κωδ.Πρ.: 119451,24,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΘΗΒΩΝ 377 & ΑΓ. ΚΩΝ/ΝΟΥ,,12244
Κωδ.Πρ.: 229700,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΕΛΕΥΘΕΡΙΟΥ ΒΕΝΙΖΕΛΟΥ-106,,56123
Κωδ.Πρ.: 120378,24,ΠΕΙΡΑΙΩΣ,ΑΚΤΗ ΠΟΣΕΙΔΩΝΟΣ-26,,18531
Κωδ.Πρ.: 118561,24,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΠΕΛΟΠΙΔΑ 198 & ΜΑΡΑΣΛΗ 2,,12137
Κωδ.Πρ.: 229698,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΜΕΤΑΞΑ ΙΩΑΝ.-11,,57003
Κωδ.Πρ.: 116559,24,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΗΡΩΔΟΥ ΑΤΤΙΚΟΥ-30,,19007
Κωδ.Πρ.: 229694,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,25ΗΣ ΜΑΡΤΙΟΥ-70,,56224
Κωδ.Πρ.: 111260,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΚΑΣΟΜΟΥΛΗ-31,,11744
Κωδ.Πρ.: 100357,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΚΕΦΑΛΛΗΝΙΑΣ-3,,11361
Κωδ.Πρ.: 120360,24,ΠΕΙΡΑΙΩΣ,ΗΡΩΩΝ ΠΟΛΥΤΕΧΝΕΙΟΥ-24,,18531
Κωδ.Πρ.: 118558,24,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΣΤΡ. ΚΑΡΑΪΣΚΑΚΗ-68,,12461
Κωδ.Πρ.: 228475,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,Γ. ΠΑΠΑΝΔΡΕΟΥ-22,,54645
Κωδ.Πρ.: 115602,24,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΝΘΕΩΝ & ΛΕΩΦ. ΒΟΥΛΙΑΓΜΕΝΗΣ-85,,16674
Κωδ.Πρ.: 115600,24,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΡΤΑΚΗΣ-49,,17124
Κωδ.Πρ.: 113359,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΚΥΔΩΝΙΩΝ 4 & ΑΥΛΩΝΟΣ-90,,10443
Κωδ.Πρ.: 112204,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΣΠΕΤΣΩΝ 67 & ΣΟΥΜΕΛΑ 1,,11362
Κωδ.Πρ.: 112203,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΕΥΕΛΠΙΔΩΝ-85,,11362
Κωδ.Πρ.: 116552,24,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΛΕΩΦ. ΠΗΓΗΣ-46,,15127
Κωδ.Πρ.: 120357,24,ΠΕΙΡΑΙΩΣ,ΛΕΩΦ. ΧΑΤΖΗΚΥΡΙΑΚΟΥ-72,,18538
Κωδ.Πρ.: 114333,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΦΑΒΙΕΡΟΥ 37 & ΨΑΡΩΝ 18,,10438
Κωδ.Πρ.: 119447,24,ΠΕΙΡΑΙΩΣ,ΑΝΔΡΕΑ ΓΕΩΡΓΙΟΥ-20,,18757
Κωδ.Πρ.: 118555,24,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΣΤΡ. ΚΑΡΑΪΣΚΑΚΗ 30 & ΘΗΒΩΝ,,12461
Κωδ.Πρ.: 111258,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΕΡΜΟΥ & ΦΛΕΜΙΝΓΚ-71,,16233
Κωδ.Πρ.: 112201,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΠΑΤΗΣΙΩΝ-184,,11257
Κωδ.Πρ.: 110189,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΚΕΙΡΙΑΔΩΝ-9,,11854
Κωδ.Πρ.: 228596,24,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΓΡ. ΛΑΜΠΡΑΚΗ-222,,54352
Κωδ.Πρ.: 118633,24,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΝΙΚ. ΠΛΑΣΤΗΡΑ-41,,13561
Κωδ.Πρ.: 101253,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΚΡΕΟΝΤΟΣ-74 - 76,,10443
Κωδ.Πρ.: 115596,24,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΒΑΣ. ΓΕΩΡΓΙΟΥ Β΄-7,,16674
Κωδ.Πρ.: 100949,24,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,28ΗΣ ΟΚΤΩΒΡΙΟΥ-264,,11255
Κωδ.Πρ.: 117483,24,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΓ. ΤΡΙΑΔΟΣ-79Α,,13673
Κωδ.Πρ.: 110188,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΚΟΛΟΚΟΤΡΩΝΗ 65 & ΒΑΣΙΛΙΚΗΣ 8,,10560
Κωδ.Πρ.: 113352,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΧΑΡΝΩΝ-380,,11143
Κωδ.Πρ.: 117481,24,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,Γ. ΠΑΠΑΝΔΡΕΟΥ-165-167,,14452
Κωδ.Πρ.: 117482,24,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΕΛ. ΒΕΝΙΖΕΛΟΥ-70,,14671
Κωδ.Πρ.: 116547,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΜΑΛΙΑΔΟΣ-15,,11523
Κωδ.Πρ.: 118546,24,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΝΑΠΑΥΣΕΩΣ 17 & ΑΡΙΣΤΟΦΑΝΟΥΣ 1,,12134
Κωδ.Πρ.: 113350,24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΑΓΧΙΑΛΟΥ-9,,10443
Κωδ.Πρ.: 114325,24,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,ΛΕΩΦ.ΕΛ.ΒΕΝΙΖΕΛΟΥ-63,,17671
Κωδ.Πρ.: 117478,24,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,ΛΕΩΦ. ΣΤΑΜΑΤΑΣ-5Α,,14572
